row_id,prediction
1,0.026303446354056983
2,0.21592352501196724
3,0.665915357491036
4,0.020449362754346265
5,0.016753630940301266
6,0.4447467424655451
7,0.17640345710216868
8,0.8829052274325085
9,0.7133505099191065
10,0.928152212716629
11,0.031225430079034215
12,0.2915595069946593
13,0.9407315867071004
14,0.054776955811311465
15,0.9484551316413612
16,0.6522651365208008
17,0.8764658544658395
18,0.10225530314097522
19,0.01696681542653795
20,0.19090135036115402
21,0.9529635585067523
22,0.04169218956706855
23,0.8110166763933009
24,0.3197245015001171
25,0.015231216870148973
26,0.8130936853480011
27,0.6476958274893038
28,0.1260162648747825
29,0.4002347139434895
30,0.775638679743243
31,0.027407960052571567
32,0.01772772301087092
33,0.17640345710216868
34,0.048673776581139576
35,0.05962085281652899
36,0.20425797380717886
37,0.5236435475374469
38,0.015856217204645695
39,0.04011067689611152
40,0.649462017682273
41,0.300801476338321
42,0.01662239215530256
43,0.8361968035989944
44,0.7041189975458344
45,0.02152139978472398
46,0.4663566915087879
47,0.023381538118522473
48,0.4176663493938395
49,0.17717131033068712
50,0.5128977009697677
51,0.02280860345268893
52,0.9362193445283452
53,0.9575723473158582
54,0.019492424038400426
55,0.9258302299095652
56,0.09737012186697545
57,0.5471985126015941
58,0.5870295467985467
59,0.06058334451857654
60,0.8304331049301952
61,0.862760363798621
62,0.9210662614340941
63,0.08497581483152705
64,0.6118248165037914
65,0.039495860457959865
66,0.4201754230621981
67,0.037446430345946115
68,0.015374095824226733
69,0.7506386410377435
70,0.04520969017114589
71,0.022079817827915033
72,0.8749960266337689
73,0.45713640423610086
74,0.03160313298397201
75,0.016046278572612913
76,0.8052814384743302
77,0.01662239215530256
78,0.08581983648955328
79,0.4273373077395806
80,0.36505248032254606
81,0.158900298632891
82,0.9332896896625683
83,0.593767604698153
84,0.13685372222725029
85,0.8141253535835422
86,0.6382011561933845
87,0.029566972351809048
88,0.29019134485786474
89,0.05401662188815561
90,0.02924422207301366
91,0.5546366783546823
92,0.02675231304565874
93,0.3335226197054949
94,0.8159831863103458
95,0.7760562391898266
96,0.2830690088069898
97,0.9701521872985848
98,0.16064521553540717
99,0.9559882481077785
100,0.961761193153054
101,0.22856155512596105
102,0.02280860345268893
103,0.12862246063999705
104,0.7505388389950215
105,0.015752563482541244
106,0.01773043743151541
107,0.024439082511269913
108,0.7440477266940246
109,0.019614774388957434
110,0.14234437834935662
111,0.7409848813207994
112,0.8731065032615467
113,0.8944808761074965
114,0.02532794766575655
115,0.9323267979825803
116,0.04030603657829267
117,0.2043080918788586
118,0.6938901261658582
119,0.8488911321681618
120,0.6058887326110355
121,0.6984347282636111
122,0.951657671936958
123,0.9495941460520937
124,0.08078041062486123
125,0.9532389267872527
126,0.43594709387864833
127,0.8651925180678361
128,0.07397527214567155
129,0.01487697142637088
130,0.7343837639686268
131,0.9254101762213345
132,0.6942895453464112
133,0.19076446562485444
134,0.5308397090236797
135,0.03671204090983881
136,0.11447030679509945
137,0.21809968473914187
138,0.9306209184589602
139,0.06309514106403659
140,0.6441484734206556
141,0.055782698949468655
142,0.1707450852575229
143,0.9384889568150281
144,0.1400936397817553
145,0.8612491786028483
146,0.2777714353335618
147,0.7710595072237048
148,0.45679485028293493
149,0.09737012186697545
150,0.05617177197583062
151,0.5887221094383143
152,0.3782258799378517
153,0.02408916940974686
154,0.6513948702091149
155,0.02532794766575655
156,0.22111915646110764
157,0.9721305421474753
158,0.8617610213410183
159,0.058476632228889214
160,0.12688031690058124
161,0.8578218118454796
162,0.019839115693657997
163,0.6749066509609314
164,0.9444368107989477
165,0.020174125924832233
166,0.3641096760489256
167,0.17635912239160592
168,0.8452359034046665
169,0.6831213955724816
170,0.8479689537623277
171,0.016844633974768066
172,0.7368149790745255
173,0.9086625353572556
174,0.016085337382867736
175,0.03961023736514001
176,0.016288722292606587
177,0.15411329999419837
178,0.09132752144891618
179,0.9622371059141783
180,0.02296352231826433
181,0.01657066627761186
182,0.017630177607561512
183,0.026708245185156097
184,0.9054277634248441
185,0.07372743175116067
186,0.9460259100847108
187,0.03626607343916408
188,0.5817732803932367
189,0.21069194181077605
190,0.6838486259324411
191,0.13528145952085446
192,0.02500965503464938
193,0.1190756877923526
194,0.5009974945309732
195,0.30071808937223504
196,0.05995336191961486
197,0.9775110067525011
198,0.016408050569788515
199,0.9664748577976424
200,0.6873230825726799
201,0.0652395797200589
202,0.976751536773212
203,0.45330697721524843
204,0.051509643869341315
205,0.960857433795583
206,0.02492140687019672
207,0.9468583479047311
208,0.016689370246093006
209,0.11451131667496701
210,0.8507323159143821
211,0.7845534128027007
212,0.03671204090983881
213,0.019573760482210857
214,0.02249377085610202
215,0.43089380094570373
216,0.07778085107658615
217,0.08169690989065508
218,0.8143746181011777
219,0.02180448617741776
220,0.039902001244335704
221,0.05411886604888446
222,0.39910067626155604
223,0.10001399522830147
224,0.015379297183183776
225,0.5949567044960895
226,0.023094828824353156
227,0.5451937841600515
228,0.018431143445067827
229,0.01758692184505883
230,0.11448552925330759
231,0.025337710870336923
232,0.28543824958057046
233,0.10733247952479677
234,0.09457578270194039
235,0.948786792216465
236,0.8839578433591695
237,0.8127875633953361
238,0.09551347598458983
239,0.9384889568150281
240,0.9444368107989477
241,0.03726652208590165
242,0.9047684532344938
243,0.02500965503464938
244,0.9493802051836153
245,0.9644364871015928
246,0.03998700588058965
247,0.8039206048373161
248,0.016276886627854432
249,0.35923340787088026
250,0.026385796890807913
251,0.7944630494692502
252,0.32003612516581065
253,0.019807389847489597
254,0.031619480450281304
255,0.07584574484254406
256,0.01559519675859948
257,0.8860114913313203
258,0.05194168806245896
259,0.6292630263101374
260,0.7933805672373673
261,0.32890051755651645
262,0.04743148825637847
263,0.5113611139088929
264,0.1101307334711412
265,0.3566753776113644
266,0.09866511339462784
267,0.020198716163756923
268,0.20284000818662223
269,0.018967614053363193
270,0.02449211960366901
271,0.9741966758955659
272,0.024573252329878198
273,0.8795699886528358
274,0.7218857250110101
275,0.7230335587886736
276,0.3093408105249872
277,0.9689955560175103
278,0.9467475212210226
279,0.2734301034427307
280,0.06840361444938446
281,0.5762025072973607
282,0.023372150991271528
283,0.7652682008479136
284,0.9323267979825803
285,0.793472888557996
286,0.10011807535789408
287,0.015647289304865097
288,0.08862790609057775
289,0.3988546110203906
290,0.09836662733232902
291,0.3626291389047218
292,0.05597143474450036
293,0.7058790322871855
294,0.01615040069569683
295,0.028982301635452803
296,0.7954856685122156
297,0.08524297127725024
298,0.2328770033740105
299,0.9625329798195429
300,0.43196695783937583
301,0.8748954103210086
302,0.1615449841128696
303,0.5227366954562769
304,0.1839056814042367
305,0.6874700505358879
306,0.34776667353239255
307,0.0762604144481384
308,0.9134963871741703
309,0.016458417843520826
310,0.5821275785729233
311,0.023873024507330493
312,0.024055369690709774
313,0.033980390894963276
314,0.4730648947878248
315,0.29628049103864085
316,0.23010993775786734
317,0.05556412047286016
318,0.8087044594090704
319,0.06030081243413676
320,0.1615449841128696
321,0.9701491969321405
322,0.10162022450788823
323,0.9044064872202127
324,0.2779472475999448
325,0.7941918905378348
326,0.21295726635787937
327,0.019709827527435764
328,0.04615204659337633
329,0.6777963995083924
330,0.22339103835718405
331,0.1892872529350275
332,0.031173653903452662
333,0.9371531930824892
334,0.879194217485091
335,0.025344699697781702
336,0.016085337382867736
337,0.6263351788436738
338,0.14184288327615807
339,0.02280860345268893
340,0.6792909464193783
341,0.3545908938280668
342,0.6372151158355006
343,0.2312704515217063
344,0.0331261445890209
345,0.9342216043949957
346,0.2949503500701767
347,0.023014070119697406
348,0.8882854842766251
349,0.06350080075820701
350,0.23115878674174667
351,0.7613354018435905
352,0.951657671936958
353,0.02270870808470473
354,0.04949352998521687
355,0.8239034528086789
356,0.9679733440857241
357,0.016352949156743422
358,0.5814232230945359
359,0.885518696013542
360,0.6042211107372698
361,0.8259866872104076
362,0.22508642025438486
363,0.7343837639686268
364,0.039555973898453965
365,0.4184851185127623
366,0.9057811238085414
367,0.018782812907274442
368,0.022739737947144813
369,0.1324156344792316
370,0.028415903437888763
371,0.0170817804934612
372,0.025309184019840163
373,0.3662143478667487
374,0.49734769814363305
375,0.023074421535292607
376,0.9728733728025036
377,0.01612128112142669
378,0.1510531480339334
379,0.015515364405318463
380,0.21001214764679058
381,0.9671008694731135
382,0.7305487203265973
383,0.14789989886550442
384,0.015888406285965783
385,0.1294934646144943
386,0.2328306750395109
387,0.8267682421777817
388,0.6782362676390957
389,0.07367663553041073
390,0.02389997230565846
391,0.08437897714461637
392,0.7650796619662497
393,0.029164683692280924
394,0.08694695610815266
395,0.02513193656776786
396,0.2640270816962152
397,0.5581972224527664
398,0.8739162122237252
399,0.22395336340447783
400,0.05102505005037824
401,0.014762079285655053
402,0.3239731080590653
403,0.7099639287217767
404,0.02430330953583548
405,0.10602599790259484
406,0.2564586703873654
407,0.02553169667723002
408,0.04797735083971006
409,0.8505550322818219
410,0.08506846253623858
411,0.028344720096251486
412,0.09467245927363625
413,0.015150619196820304
414,0.01676762056401841
415,0.05752267895671566
416,0.10090868276401266
417,0.665915357491036
418,0.5108553874830125
419,0.017427125460212585
420,0.42369113627244354
421,0.9709882444064902
422,0.03135249134301673
423,0.029566972351809048
424,0.517753507002853
425,0.9759675832607095
426,0.4557600754642837
427,0.04597542204685521
428,0.05298777003608941
429,0.5726622049909439
430,0.020085395271821013
431,0.14037733555973522
432,0.032515201215611904
433,0.3245282172448376
434,0.7933787672298939
435,0.9552318180755137
436,0.03338236976399887
437,0.7343837639686268
438,0.9578996958483056
439,0.9178670987814066
440,0.5483711661866445
441,0.44908812462189895
442,0.024835946181447563
443,0.8418997421623142
444,0.09737012186697545
445,0.9631572874750846
446,0.024674580125537252
447,0.9754497086558748
448,0.17241985248829053
449,0.9779428922658906
450,0.2384850066601806
451,0.031060978714550665
452,0.4790864975435943
453,0.9549625880857651
454,0.9184898464788174
455,0.7099410148994576
456,0.9317841376460245
457,0.2910389451594916
458,0.022681801788452596
459,0.20077667392044235
460,0.5192258839865227
461,0.22431628109011076
462,0.34889591147212484
463,0.9624879405766812
464,0.023256395395231243
465,0.24070983349090724
466,0.8304331049301952
467,0.16352367266818707
468,0.8181736923992575
469,0.04020247037575606
470,0.49831312119519305
471,0.8569957262603153
472,0.6175174816949305
473,0.020085395271821013
474,0.9396040425871678
475,0.771762480905388
476,0.9639429150800618
477,0.019573760482210857
478,0.5358135882079276
479,0.975976683862838
480,0.21440844347108132
481,0.021740284920989353
482,0.6109754985588138
483,0.06125945679799857
484,0.1979047764739547
485,0.9763084180509107
486,0.5295168006975255
487,0.42526568580196056
488,0.0399687271171665
489,0.0234899770847708
490,0.3754799116088343
491,0.01597694973591405
492,0.7595435743232065
493,0.5777895503109962
494,0.5446234379543834
495,0.0832916755942228
496,0.05995336191961486
497,0.10002753501343598
498,0.0914523583932582
499,0.14236394327434476
500,0.02229681598547642
501,0.17741339615953144
502,0.3447122583264159
503,0.3229773606648166
504,0.9449492968620833
505,0.017342886181516203
506,0.02557029271887349
507,0.09230355602788001
508,0.7587080399920985
509,0.13314129254864301
510,0.24581212640836508
511,0.08734817753557368
512,0.019670778860354253
513,0.3845705550695095
514,0.8186494320147085
515,0.12150260103027113
516,0.9672386952110031
517,0.4149160301020492
518,0.03239565419911494
519,0.9342216043949957
520,0.028415903437888763
521,0.665915357491036
522,0.022108516207805556
523,0.5315763501975062
524,0.10225530314097522
525,0.13330001802516978
526,0.8054680907894955
527,0.6682435234130005
528,0.8452359034046665
529,0.14443720263441137
530,0.7368176553749441
531,0.07125735721595806
532,0.05543912946647384
533,0.9763556118877798
534,0.9163264336656316
535,0.033421375924948454
536,0.5838139266350348
537,0.07490371924893188
538,0.7565241321574202
539,0.023227345713464995
540,0.019913150762099454
541,0.928112287652502
542,0.05510712601687077
543,0.03350291402805206
544,0.9732635507881792
545,0.32122206372718076
546,0.841331532894245
547,0.9678227910661369
548,0.44338775457162816
549,0.06163866801339611
550,0.968878951809385
551,0.9750451518287466
552,0.02850968828778848
553,0.08897694746962002
554,0.020409882312321683
555,0.07488909381886207
556,0.9737641903063452
557,0.026317017848489593
558,0.031985145520847656
559,0.1032088342507973
560,0.9029254170052798
561,0.02382592344789465
562,0.1343694754080046
563,0.22435305696958718
564,0.02377168812673589
565,0.1328169115446739
566,0.10001399522830147
567,0.020305426120377994
568,0.045671793133093434
569,0.02365748742999423
570,0.016426312327303995
571,0.6241585013413471
572,0.27948936547218545
573,0.9427508381536593
574,0.5287841670299392
575,0.023605008236132666
576,0.5344576234443456
577,0.0566041866858662
578,0.5149712265722969
579,0.05135179983204742
580,0.4026383498060127
581,0.07704223690222359
582,0.9771785527090048
583,0.8507323159143821
584,0.21857626941189126
585,0.20707062689631583
586,0.3288212099517594
587,0.6808284615643204
588,0.05298033653204574
589,0.6109754985588138
590,0.8431277132185689
591,0.4184851185127623
592,0.43532034050107
593,0.026788144004992385
594,0.2556821741994475
595,0.022261151944456145
596,0.08961880619179712
597,0.8580771283226912
598,0.13716530841287636
599,0.03356591493170278
600,0.2610589980785442
601,0.960692795880086
602,0.11985195542017887
603,0.03338236976399887
604,0.031394198359130106
605,0.6213055237628197
606,0.9666670539886936
607,0.4347393730996024
608,0.43683166644957216
609,0.01596029067063746
610,0.016352949156743422
611,0.9428946303177421
612,0.43820552692982223
613,0.1349590684488529
614,0.9612095263777222
615,0.6997838958155277
616,0.5831782217552254
617,0.4909717504398277
618,0.3239731080590653
619,0.031086089981217195
620,0.9097895764197285
621,0.019686560650762866
622,0.9400647889787411
623,0.01835508463399117
624,0.018949556617598742
625,0.3339361513779434
626,0.05416683878586458
627,0.05112868323902362
628,0.8578218118454796
629,0.4138165944582751
630,0.35613302137035413
631,0.4184851185127623
632,0.19076446562485444
633,0.020088518109827494
634,0.5685456853441695
635,0.017287025252038225
636,0.8792634290379381
637,0.29758305185247447
638,0.4184851185127623
639,0.23294312650538837
640,0.5055035937542328
641,0.9737109916178451
642,0.9756669872964058
643,0.44908812462189895
644,0.2729741138348724
645,0.9090298575666235
646,0.965702230232047
647,0.7300221746165174
648,0.06867554890738904
649,0.05516858875346526
650,0.08123913583271784
651,0.9150113256949701
652,0.9384889568150281
653,0.6433916786018017
654,0.09954329020146128
655,0.6406630238518379
656,0.1892872529350275
657,0.3758949492628469
658,0.9782530110046376
659,0.7423825737047463
660,0.017369458897259705
661,0.5952107892231381
662,0.024229047057417838
663,0.16756391104490628
664,0.30594761487553523
665,0.02107617955268658
666,0.9515903447436609
667,0.12493846983681624
668,0.9700633305594356
669,0.9581895034071738
670,0.4815431015010912
671,0.24425284670284786
672,0.016766117712855924
673,0.03586551521499846
674,0.0931326932201587
675,0.3319444292860091
676,0.8056245363953588
677,0.02779723892439978
678,0.37384320780479585
679,0.07548077268884186
680,0.016539752986519045
681,0.6532157562243625
682,0.8164987694685739
683,0.2353406270346559
684,0.9776054288265716
685,0.8840239714872816
686,0.6058887326110355
687,0.022736395584026303
688,0.019492424038400426
689,0.2291269444589026
690,0.05006829703642481
691,0.08862790609057775
692,0.7781799023554554
693,0.021238353633318885
694,0.021308254069997475
695,0.44908812462189895
696,0.02755391329400587
697,0.9578931852654736
698,0.47561095789874686
699,0.015446005817777443
700,0.7218857250110101
701,0.015974585141637233
702,0.016229782578458366
703,0.26767723727579085
704,0.93782943652317
705,0.23107159430189195
706,0.44657586894254236
707,0.021238353633318885
708,0.05448837596192549
709,0.021475775728750122
710,0.053271474267734896
711,0.19558473883320007
712,0.36771139109884565
713,0.015647289304865097
714,0.0739825011816033
715,0.6090024167387486
716,0.023301264831501245
717,0.9689366984138569
718,0.46566388105063994
719,0.017080160890141454
720,0.6645685069869552
721,0.1993794251032647
722,0.967301093309114
723,0.9655159740000161
724,0.3239731080590653
725,0.029346925406821732
726,0.3064858152860085
727,0.022973037398371542
728,0.01927986004982576
729,0.06128992887501909
730,0.16756391104490628
731,0.024626371927368506
732,0.9051109290076648
733,0.4026269385330442
734,0.046708862238222335
735,0.18424197053541364
736,0.8069509727576195
737,0.026561145505514062
738,0.06372785511568908
739,0.05237452889880366
740,0.8089662030298881
741,0.8239034528086789
742,0.06163866801339611
743,0.02107617955268658
744,0.02377168812673589
745,0.017101196658845824
746,0.019848553216119724
747,0.02860822722078767
748,0.022953468315697542
749,0.9737641903063452
750,0.9599762474401163
751,0.12362867615154126
752,0.8143737961836008
753,0.15325175062472066
754,0.03338236976399887
755,0.27804897192428646
756,0.1455546194224543
757,0.024058550710055294
758,0.9689366984138569
759,0.40986678320832215
760,0.24566648182120016
761,0.031741635199263575
762,0.47518860598632806
763,0.7931287380255393
764,0.09954329020146128
765,0.028661031482165488
766,0.08005062698263594
767,0.495134938207996
768,0.9648222855290188
769,0.018793207991744904
770,0.11666430128895343
771,0.6956532195903848
772,0.3267345994119898
773,0.3873363128232695
774,0.9738283765374569
775,0.7353481196702978
776,0.8994469996400363
777,0.3230269375734359
778,0.9372826643200473
779,0.4730690787296622
780,0.2640270816962152
781,0.0236997299716768
782,0.061809282947598215
783,0.10649145421435093
784,0.8106028619826391
785,0.09223784282651322
786,0.409591924573445
787,0.9753078726537148
788,0.06007360321541215
789,0.01596029067063746
790,0.31083407139484526
791,0.9734890948684887
792,0.12500471473073
793,0.8882854842766251
794,0.36826974472901175
795,0.1624560338319585
796,0.7866398232857571
797,0.3224859425689802
798,0.7768978144681021
799,0.08360822685673909
800,0.03520963434771116
801,0.961148279131017
802,0.9732635507881792
803,0.022751320636004282
804,0.6414770498590416
805,0.26767723727579085
806,0.3327888283721276
807,0.02500965503464938
808,0.01466997744994805
809,0.8749960266337689
810,0.4212311787411784
811,0.714516339712785
812,0.7933787672298939
813,0.020226709815015825
814,0.3983199761077086
815,0.01612128112142669
816,0.022736395584026303
817,0.9207184772465936
818,0.5775914250572505
819,0.07100119237817146
820,0.3106976597720963
821,0.3493884962163191
822,0.12964367060769613
823,0.7410503964678933
824,0.9305995821576581
825,0.269506771692203
826,0.9754949796565221
827,0.042750940807067504
828,0.16762645293599746
829,0.4440237405356761
830,0.7963535156829583
831,0.45713640423610086
832,0.022602453953245453
833,0.04755069548819254
834,0.471014441707865
835,0.7541278850261751
836,0.9490432455410119
837,0.9494213208893194
838,0.01566812446167892
839,0.02654243470697684
840,0.016593943564112715
841,0.9328757694379666
842,0.43123892138003805
843,0.08197871893308378
844,0.34772311500706615
845,0.3243460853192617
846,0.9679733440857241
847,0.07427640804464541
848,0.015309953817302623
849,0.05770940974793177
850,0.35389052819430195
851,0.023726199574137498
852,0.7942972052935975
853,0.9749490592648854
854,0.968124131521589
855,0.15914563818213553
856,0.023014070119697406
857,0.01935475562437995
858,0.9587266430113749
859,0.31282330244293255
860,0.8087044594090704
861,0.24070983349090724
862,0.037491822193118474
863,0.07779348262850931
864,0.022798069849591915
865,0.015815036079631407
866,0.016285486837594183
867,0.4873231532367054
868,0.4506399064863774
869,0.2691611422658213
870,0.024584935251175364
871,0.02268870121696443
872,0.2010789778592148
873,0.48925934674813404
874,0.4790864975435943
875,0.01773043743151541
876,0.45942629330108076
877,0.05995336191961486
878,0.5806664270065754
879,0.9492387026654101
880,0.6795340782976909
881,0.09450353371256999
882,0.6938901261658582
883,0.02820496044638764
884,0.3883288456269474
885,0.804379926500186
886,0.9725849623990735
887,0.019204836714216494
888,0.07752963367461971
889,0.944316501534341
890,0.0738776607108258
891,0.09068238769623309
892,0.567421158945571
893,0.026385796890807913
894,0.7718142343655607
895,0.7291297271480257
896,0.014317589745492418
897,0.29628049103864085
898,0.24019314194851427
899,0.02679516897213656
900,0.016345818235335114
901,0.44908812462189895
902,0.015097027770200442
903,0.46117174895240737
904,0.23859892604961155
905,0.10186105843050865
906,0.016753630940301266
907,0.6223389554862062
908,0.04762014233887252
909,0.023094828824353156
910,0.8943224931970866
911,0.02380639511120095
912,0.9766503482050521
913,0.21615501181936103
914,0.016272371504872866
915,0.08707838085769912
916,0.3579345894850305
917,0.9380935426340877
918,0.11498632620494548
919,0.8986269517211334
920,0.9239969094818739
921,0.055673558856446724
922,0.014630992338635835
923,0.03135249134301673
924,0.92995915644607
925,0.7366951864676617
926,0.02010321342965716
927,0.03059655523597202
928,0.23419624729110416
929,0.7220605301580976
930,0.02530261859639811
931,0.23120939989099956
932,0.32575926657025256
933,0.7006457782055405
934,0.022736395584026303
935,0.6261992443791026
936,0.9667981827220365
937,0.024301430295893295
938,0.02423129103349157
939,0.040456570566706596
940,0.9613739881115965
941,0.03080187106019528
942,0.885518696013542
943,0.4855278702764768
944,0.8170024949239414
945,0.015734096348354425
946,0.8741671339950539
947,0.17381668844501344
948,0.2734587826830437
949,0.018774614739612006
950,0.7833254342965488
951,0.3239731080590653
952,0.02328477314386041
953,0.5648189140581661
954,0.04030278586369116
955,0.8979784507005127
956,0.4141694495730997
957,0.15323161669295784
958,0.12798224302501704
959,0.829875146345842
960,0.05516140020189618
961,0.965345344656237
962,0.01765731716571428
963,0.893883095864827
964,0.7291297271480257
965,0.4771529515085601
966,0.07927027029961399
967,0.22396592129530413
968,0.02398107779174086
969,0.7728036334827815
970,0.0931326932201587
971,0.532590899992863
972,0.2521859844275851
973,0.20600156139984166
974,0.05298033653204574
975,0.6667477218708454
976,0.2677081325217966
977,0.10363927568041661
978,0.9669660989713618
979,0.4208000271792717
980,0.2093403525598244
981,0.18156108976540275
982,0.43089380094570373
983,0.016668149690685467
984,0.02365748742999423
985,0.8830521473501881
986,0.11481656978723881
987,0.5726622049909439
988,0.3767839040867059
989,0.7230335587886736
990,0.024256785327017177
991,0.951657671936958
992,0.023605008236132666
993,0.45933394265185457
994,0.026148745386882676
995,0.9297636124850337
996,0.9587629323016995
997,0.040043831042683505
998,0.27471514088340077
999,0.9179502977470387
1000,0.10577647640558017
